"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"1600000US0410670","Casas Adobes CDP, Arizona","28703","1624","54766","3966","88.3","2.6","54877","4643","N","N","N","N","N","N","-","**","N","N","71491","45375","N","N","-","**","N","N","43776","4833","N","N","55874","25904","16.3","3.3","50562","5235","75.9","3.3","55793","5301","4.9","2.1","30648","8302","27.8","4.1","58761","6366","36.9","3.7","62721","5705","30.4","3.7","43639","5852","16265","1588","64200","5260","N","N","60365","6555","N","N","66215","5813","N","N","72633","8191","N","N","36058","5142","N","N","49958","23586","12438","1537","40357","5620","58.5","7.2","32424","9771","48.6","7.0","30719","5446","9.8","4.2","55696","11841","41.5","7.2","47518","12252","35.9","6.7","45949","9683","5.6","3.3","110195","87371","28.0","(X)","(X)","(X)","29.4","(X)","(X)","(X)","25.7","(X)","(X)","(X)",
"1600000US0412000","Chandler city, Arizona","93639","2644","75562","4411","78.9","2.4","74049","5659","4.9","1.5","62603","10065","N","N","N","N","10.2","1.8","100970","12904","N","N","-","**","N","N","58777","37093","N","N","60076","24104","16.4","2.0","52768","6532","64.8","3.0","79296","4697","1.9","0.7","32773","13116","41.3","2.6","80363","5993","40.9","2.5","88940","6712","15.9","1.5","45178","3930","64771","2086","90079","5367","49.3","3.6","91967","6311","50.7","3.6","86149","4597","74.8","3.1","105138","5493","16.0","2.4","41557","5533","9.2","2.3","59375","15019","28868","2817","50156","4843","50.3","4.3","42843","9148","42.6","4.2","37928","6056","7.8","2.7","69932","14087","49.7","4.3","53500","8590","37.5","4.6","48902","5238","12.2","2.7","84910","31653","36.7","(X)","(X)","(X)","36.7","(X)","(X)","(X)","33.9","(X)","(X)","(X)",
"1600000US0423620","Flagstaff city, Arizona","22707","1775","51616","5804","83.3","3.7","56738","9374","N","N","N","N","N","N","55715","3718","N","N","N","N","N","N","-","**","N","N","51765","36313","N","N","42530","32131","N","N","50432","10668","75.4","3.7","57158","9968","21.8","4.2","16098","4487","32.7","4.6","70923","18922","31.5","3.9","80958","15279","14.0","3.5","45015","17201","11890","1336","80296","15537","N","N","80016","16017","N","N","81486","28049","N","N","94213","6426","N","N","38962","19124","N","N","55133","13133","10817","1532","28975","7099","51.4","6.5","32370","8146","29.8","7.8","33290","8141","21.6","5.4","26432","23024","48.6","6.5","25940","12388","24.6","7.1","17141","5666","24.0","7.8","34497","29321","41.9","(X)","(X)","(X)","40.7","(X)","(X)","(X)","42.4","(X)","(X)","(X)",
"1600000US0427400","Gilbert town, Arizona","77123","2361","86045","3667","85.8","2.0","86375","5446","N","N","85199","31058","N","N","113027","112539","N","N","93497","10708","N","N","-","**","N","N","65958","17959","N","N","76432","34860","12.9","1.9","79977","16375","75.7","2.7","86257","4950","2.5","0.9","48862","13163","42.1","2.8","86844","5240","41.7","2.6","101280","7502","13.7","1.5","55011","4758","58968","1989","94318","5812","54.5","3.2","97307","9596","45.5","3.2","92608","4877","79.8","2.4","103909","5932","14.0","2.1","52351","6110","6.3","1.6","77512","16296","18155","2043","50926","8716","55.3","5.6","42212","5511","44.1","6.1","38408","4708","11.2","4.0","70356","9829","44.7","5.6","66191","10599","29.8","5.4","56923","10207","14.9","5.1","95503","44092","34.9","(X)","(X)","(X)","37.0","(X)","(X)","(X)","25.9","(X)","(X)","(X)",
"1600000US0427820","Glendale city, Arizona","81948","2750","45812","3801","82.5","1.8","44866","3952","6.5","1.2","36281","13697","N","N","60888","33631","N","N","75223","13364","N","N","N","N","3.2","0.7","41930","11961","N","N","37033","16315","26.1","2.2","35374","3834","61.1","2.4","51438","4037","5.1","1.2","25255","2866","36.2","2.6","40819","3697","39.8","2.7","59469","4632","18.9","1.8","40171","5400","53617","1785","55912","3700","46.7","3.5","40875","5202","53.3","3.5","63321","4289","65.0","3.5","72244","4611","26.0","3.1","29959","3586","8.9","2.0","37846","6376","28331","2815","29056","2442","50.5","4.6","27706","3092","40.4","4.4","23489","2264","10.1","2.5","49892","11307","49.5","4.6","30948","6990","36.0","4.6","27302","5780","13.5","3.6","52250","18478","37.6","(X)","(X)","(X)","38.8","(X)","(X)","(X)","32.3","(X)","(X)","(X)",
"1600000US0428380","Goodyear city, Arizona","25541","1469","73164","5729","82.8","4.1","72468","6244","N","N","62800","28502","N","N","-","**","N","N","81909","32242","N","N","-","**","N","N","83040","14024","N","N","95573","83943","N","N","71875","9919","64.4","5.3","75305","9405","2.1","1.4","20604","22780","36.4","5.2","72415","6367","36.6","4.8","96208","23975","24.9","3.5","64006","11202","19923","1225","77459","10612","N","N","82142","16076","N","N","72398","9016","N","N","90339","9181","N","N","21094","6116","N","N","56840","12692","5618","1367","55880","4714","50.6","12.8","55650","20953","37.2","11.3","31185","28877","13.4","8.8","76190","124965","49.4","12.8","56113","5208","36.5","11.4","50548","17145","13.0","9.0","58233","53197","38.9","(X)","(X)","(X)","37.1","(X)","(X)","(X)","42.2","(X)","(X)","(X)",
"1600000US0446000","Mesa city, Arizona","174853","3338","49177","2027","88.0","1.1","50175","1907","3.4","0.6","37918","7689","N","N","36812","14768","N","N","61780","15739","N","N","N","N","2.5","0.5","48612","10296","N","N","38839","8421","20.8","1.5","38543","4089","70.8","1.6","53967","1974","4.7","0.7","29688","4289","32.7","1.6","46991","3963","36.0","1.7","61396","2473","26.6","1.3","42291","2473","111896","2238","61260","1988","43.1","2.1","54429","4717","56.9","2.1","65569","2668","72.6","2.0","71149","2072","18.7","1.6","35344","3763","8.6","1.6","50909","8905","62957","3847","32138","1760","52.4","2.7","30760","2076","43.7","2.7","28862","1994","8.7","1.8","43345","13101","47.6","2.7","34930","4278","35.7","2.9","29745","3541","12.0","2.1","52651","7709","37.4","(X)","(X)","(X)","38.9","(X)","(X)","(X)","33.5","(X)","(X)","(X)",
"1600000US0454050","Peoria city, Arizona","57095","2155","66308","3641","89.8","2.1","66231","5060","N","N","63426","22570","N","N","67175","61925","N","N","59841","36081","N","N","N","N","N","N","74912","21264","N","N","52395","37105","16.7","2.3","65298","11328","76.5","2.6","67897","5013","1.3","0.6","32954","12883","31.5","3.1","74600","5828","40.6","2.9","78868","6150","26.6","2.4","45163","2669","41443","1653","73756","4851","46.1","4.1","74621","8027","53.9","4.1","72632","7154","74.7","3.6","84147","6506","18.4","3.2","47303","4274","6.9","2.2","50369","9987","15652","1717","40396","5736","56.2","6.1","32897","3748","46.9","5.9","29578","4318","9.3","2.9","75572","18819","43.8","6.1","47586","8368","29.3","6.0","39065","9354","14.5","5.3","76684","24953","34.6","(X)","(X)","(X)","34.3","(X)","(X)","(X)","32.4","(X)","(X)","(X)",
"1600000US0455000","Phoenix city, Arizona","534199","7078","48452","1719","76.0","0.8","51792","1108","7.8","0.5","34665","2309","1.8","0.3","37967","7331","3.0","0.3","61590","10195","N","N","57438","8387","9.1","0.6","38292","4032","2.2","0.3","51205","8713","31.8","0.8","37044","1711","54.7","0.9","60131","1712","4.9","0.5","27405","4396","40.6","0.9","50398","1308","37.1","0.9","55725","2644","17.4","0.6","40538","2231","336611","5923","55175","1560","49.2","1.5","45733","2604","50.8","1.5","64123","2420","64.6","1.2","72426","2476","23.9","1.0","30221","1734","11.5","0.9","41154","3352","197588","7156","34906","1601","47.6","1.7","33552","2680","37.3","1.5","29000","2545","10.3","1.1","60802","3308","52.4","1.7","35710","2430","39.3","1.7","31052","2061","13.0","1.4","60308","6440","38.8","(X)","(X)","(X)","40.5","(X)","(X)","(X)","34.0","(X)","(X)","(X)",
"1600000US0464210","San Tan Valley CDP, Arizona","24085","2109","61441","3525","91.1","3.6","61235","3292","N","N","48911","41434","N","N","101643","29953","N","N","-","**","N","N","-","**","N","N","N","N","N","N","80570","64913","N","N","65632","6184","81.3","4.8","60326","4717","N","N","47059","33515","N","N","71141","12080","N","N","61603","3751","N","N","39429","9773","17750","1879","65374","5023","N","N","62917","5765","N","N","68398","7534","N","N","71544","8837","N","N","34468","22588","N","N","50461","21500","6335","1627","50387","14576","47.0","12.1","50516","30982","40.9","11.6","50255","31659","6.1","5.4","53196","71981","53.0","12.1","50304","16482","44.4","12.9","48834","27130","8.6","5.0","81895","27391","36.1","(X)","(X)","(X)","35.7","(X)","(X)","(X)","29.9","(X)","(X)","(X)",
"1600000US0465000","Scottsdale city, Arizona","108501","3855","75346","3907","89.9","1.7","76467","3655","N","N","77574","33908","N","N","78204","59716","N","N","102179","49738","N","N","-","**","N","N","31782","12528","N","N","N","N","6.9","1.4","40917","12331","86.2","1.8","77188","3767","2.7","0.8","43887","10736","26.9","2.2","76636","7293","37.3","2.4","102064","3901","33.0","1.9","54594","4584","57433","2546","104179","4647","30.0","2.6","104695","15045","70.0","2.6","103812","5981","81.4","3.0","115750","6708","12.7","2.4","62480","24145","6.0","1.7","64430","19758","51068","4173","53250","4256","55.2","3.5","45133","4258","48.0","3.4","41062","4374","7.2","1.9","84283","17759","44.8","3.5","64572","7372","33.7","3.3","56885","7281","11.1","2.9","103908","34419","33.3","(X)","(X)","(X)","36.2","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"1600000US0471510","Surprise city, Arizona","44180","1897","65688","3807","90.3","2.4","66824","4262","N","N","56932","25743","N","N","-","**","N","N","36905","24942","N","N","-","**","N","N","58796","48867","N","N","61277","29596","10.9","2.0","59553","8740","81.2","2.7","68483","4487","1.4","0.7","41078","4308","31.2","3.4","78180","7968","32.9","4.1","67077","11926","34.5","2.9","52683","5675","32802","1296","71685","6211","N","N","70412","8673","N","N","73890","8896","N","N","79651","2749","N","N","41847","7892","N","N","61076","20672","11378","1725","39826","6985","56.3","7.9","33900","5185","44.5","7.2","31635","4592","11.8","4.3","78077","50865","43.7","7.9","49077","12086","37.8","7.4","46445","10613","5.9","3.4","83966","18249","29.9","(X)","(X)","(X)","28.7","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"1600000US0473000","Tempe city, Arizona","67325","2699","51688","2962","75.8","3.1","56928","5512","N","N","41453","16289","N","N","42243","15620","8.1","1.6","38940","17762","N","N","N","N","N","N","48083","24284","N","N","33269","24677","18.0","2.4","49678","5723","64.5","3.1","57513","6532","15.9","2.4","22163","6879","38.1","3.0","58689","6404","30.9","2.7","70594","6654","15.0","1.9","47095","4313","32964","1771","70328","4797","39.0","4.3","63588","5584","61.0","4.3","74068","5076","67.7","4.4","84996","8989","21.4","3.6","45421","12884","10.8","2.8","49796","8057","34361","2893","36112","4593","44.7","4.6","34939","5324","29.1","4.1","26385","8846","15.6","3.5","45364","6545","55.3","4.6","39400","8933","36.9","4.3","32033","6930","18.4","3.2","52104","16724","38.0","(X)","(X)","(X)","42.6","(X)","(X)","(X)","32.6","(X)","(X)","(X)",
"1600000US0477000","Tucson city, Arizona","206448","4291","38155","1403","76.3","1.3","40428","1239","5.7","0.6","28543","5533","2.5","0.7","26176","5139","3.1","0.4","41610","18714","N","N","2,500-","***","9.6","1.1","35204","6643","2.8","0.6","29673","9870","35.1","1.4","33426","3011","53.3","1.4","43911","2551","9.9","1.0","21314","2350","33.4","1.4","41709","2037","34.4","1.4","44508","3868","22.3","1.1","34109","2176","112532","3487","46848","2081","44.0","2.0","39083","3807","56.0","2.0","54438","2560","59.8","2.5","61964","2613","29.0","2.5","27143","1682","11.2","1.7","32079","7682","93916","4984","27866","1755","48.7","2.3","26854","2791","37.5","2.1","22653","2166","11.2","1.4","40409","3463","51.3","2.3","28570","2181","37.8","2.6","22477","2498","13.5","1.9","46926","8730","34.4","(X)","(X)","(X)","35.8","(X)","(X)","(X)","31.1","(X)","(X)","(X)",
"1600000US0485540","Yuma city, Arizona","34467","1889","43663","4357","76.6","3.9","45998","2328","N","N","31131","16907","N","N","-","**","N","N","N","N","N","N","-","**","16.9","3.7","32402","8929","N","N","38626","16315","49.0","3.8","43014","6391","46.3","3.9","45645","4048","8.1","2.7","25876","11209","31.8","4.5","46943","11071","34.8","4.4","56094","7555","25.4","3.1","30004","5465","24380","1750","48218","6898","N","N","40145","13068","N","N","53521","8451","N","N","57328","3850","N","N","25328","13616","N","N","43385","25857","10087","1506","25114","3637","53.2","7.6","22540","4690","50.3","7.5","21536","4305","2.9","2.3","47689","15091","46.8","7.6","27137","14303","36.3","7.9","25301","8475","10.5","5.5","65282","45879","33.1","(X)","(X)","(X)","34.9","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
"1600000US0523290","Fayetteville city, Arkansas","33227","1944","39546","4401","82.8","3.0","45236","4897","N","N","18145","17658","N","N","-","**","N","N","51859","46800","N","N","-","**","N","N","27025","15340","N","N","14020","6216","N","N","35184","14375","81.3","3.1","45339","4800","19.9","3.5","20706","4820","41.2","3.9","47380","6821","22.6","3.1","48048","15666","16.3","2.4","44886","11025","16195","1471","60420","9645","N","N","51781","23819","N","N","61682","8226","N","N","86045","11158","N","N","23377","12358","N","N","35899","10358","17032","2024","25811","3214","51.6","5.1","27385","3717","38.3","5.5","28372","5999","13.3","3.4","26485","3251","48.4","5.1","23504","5568","33.1","5.9","21623","5132","15.4","3.9","26254","5440","20.7","(X)","(X)","(X)","21.2","(X)","(X)","(X)","20.3","(X)","(X)","(X)",
"1600000US0524550","Fort Smith city, Arkansas","35543","1394","33534","4244","78.0","3.1","35916","6199","N","N","24030","4283","N","N","N","N","N","N","32332","24204","N","N","-","**","N","N","35775","11551","N","N","57685","26137","N","N","35552","7461","71.4","2.6","36007","7119","7.0","2.5","17483","15283","33.9","4.3","34544","8492","35.8","4.2","39706","8985","23.4","3.0","28387","7968","21355","1738","42751","5204","N","N","35273","6581","N","N","50525","8248","N","N","56395","9155","N","N","20766","3186","N","N","27124","22526","14188","1873","24619","3422","55.3","6.0","22292","3880","51.1","6.3","21151","5196","4.3","3.1","63915","17679","44.7","6.0","26856","3381","34.8","5.6","25647","4653","9.9","4.9","41436","37651","36.5","(X)","(X)","(X)","35.4","(X)","(X)","(X)","38.1","(X)","(X)","(X)",
"1600000US0535710","Jonesboro city, Arkansas","28816","1178","38094","6106","76.3","3.1","47244","6369","N","N","25021","6045","N","N","-","**","N","N","N","N","N","N","-","**","N","N","28661","13312","N","N","-","**","N","N","27447","19966","74.2","3.0","47191","6103","10.8","2.9","20276","4159","38.3","4.7","46145","7597","31.9","4.1","50177","20225","19.1","2.3","36393","5494","17501","1616","52442","10791","N","N","39909","12733","N","N","61182","9479","N","N","73897","8312","N","N","27160","6306","N","N","21847","15784","11315","1838","24117","4327","52.5","8.4","21500","9331","45.7","9.4","17301","10348","6.8","3.9","57547","55430","47.5","8.4","26428","5139","34.4","7.8","21702","4493","13.0","6.8","51277","21215","20.0","(X)","(X)","(X)","19.8","(X)","(X)","(X)","18.0","(X)","(X)","(X)",
"1600000US0541000","Little Rock city, Arkansas","82603","2719","44251","2989","54.2","2.3","57793","5647","39.8","2.2","29019","4258","N","N","-","**","N","N","112767","33165","N","N","-","**","N","N","50913","16735","N","N","N","N","N","N","32258","24798","50.3","2.3","61425","5066","6.7","1.7","24183","12366","35.9","2.6","42375","4964","36.7","2.2","55248","4478","20.7","1.5","37402","3767","46612","2361","56875","4990","46.6","3.9","46725","8945","53.4","3.9","64767","11163","61.9","4.2","92344","11213","29.2","3.4","24857","3548","8.9","2.7","35750","6424","35991","2727","32949","4202","50.2","3.8","34153","4057","43.5","4.1","30619","5105","6.6","2.0","52136","15958","49.8","3.8","31561","5988","41.5","4.1","29163","6692","8.3","2.8","48297","14934","34.6","(X)","(X)","(X)","35.4","(X)","(X)","(X)","30.8","(X)","(X)","(X)",
"1600000US0550450","North Little Rock city, Arkansas","25116","1715","39686","6043","55.8","5.1","48753","2636","41.6","4.9","24874","9177","N","N","N","N","N","N","-","**","N","N","-","**","N","N","-","**","N","N","N","N","N","N","N","N","54.3","5.0","48877","2938","5.7","3.0","47252","5714","40.2","5.2","39605","10826","30.9","4.0","36296","7412","23.2","3.3","37413","9366","15081","1207","46447","8592","N","N","31707","8535","N","N","54683","8170","N","N","67846","13497","N","N","19393","11361","N","N","16563","32049","10035","1577","30469","10915","52.3","8.3","26485","9231","47.1","8.0","24000","7950","5.2","3.4","42813","51310","47.7","8.3","36297","13690","36.1","9.2","29545","16021","11.6","6.6","46211","7187","33.7","(X)","(X)","(X)","34.5","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"1600000US0566080","Springdale city, Arkansas","26151","1345","48953","3107","77.0","4.7","52235","5303","N","N","N","N","N","N","-","**","N","N","97028","60431","N","N","N","N","N","N","41013","8511","N","N","28795","26790","31.7","3.7","42231","7085","60.9","3.9","55709","5919","5.1","2.8","34912","11786","39.6","5.2","46204","4658","38.4","5.3","62228","5634","16.8","3.3","39525","12697","20007","1418","52270","7255","N","N","49814","11531","N","N","54369","5651","N","N","58861","4837","N","N","28669","7484","N","N","47840","18431","6144","1350","33330","3824","47.9","12.8","26374","6519","44.9","11.9","26271","6902","3.0","3.6","-","**","52.1","12.8","34893","3096","35.8","11.6","35129","4704","16.4","11.8","34693","13160","24.2","(X)","(X)","(X)","25.2","(X)","(X)","(X)","20.2","(X)","(X)","(X)",
"1600000US0600562","Alameda city, California","30710","1511","92225","5990","59.2","4.5","102214","7854","N","N","65893","43273","N","N","-","**","23.8","3.6","82543","19875","N","N","N","N","N","N","61211","38849","N","N","61071","25493","N","N","61853","34142","54.8","4.5","102448","8327","2.4","1.1","60938","54460","34.9","4.5","100313","14916","40.1","4.2","100303","15065","22.6","2.9","61261","17678","19545","1001","105961","15744","N","N","120189","15652","N","N","93989","10710","N","N","126805","12514","N","N","53883","4315","N","N","91881","58143","11165","1599","61980","9043","59.0","7.7","61396","5423","46.2","6.7","51983","14419","12.9","5.0","96074","25062","41.0","7.7","67737","19786","29.5","6.4","53781","10390","11.5","6.3","96810","12211","34.2","(X)","(X)","(X)","34.4","(X)","(X)","(X)","32.1","(X)","(X)","(X)",
"1600000US0600884","Alhambra city, California","29362","1552","51641","2879","22.8","3.2","67321","12958","N","N","44833","16582","N","N","-","**","54.4","3.8","46482","5952","N","N","-","**","19.7","3.4","52209","14432","N","N","N","N","32.3","3.7","55803","14986","11.5","2.5","73004","37219","1.1","0.7","22539","26942","34.1","4.2","61752","13563","40.8","4.0","54268","6665","24.0","3.4","29153","13783","20710","1010","56931","10539","37.3","5.8","56773","23444","62.7","5.8","56950","9580","68.6","5.7","67795","16705","20.2","4.4","51826","8621","11.2","3.2","44830","10132","8652","1631","32179","8974","55.6","7.2","32337","11429","47.1","7.2","29280","11626","8.6","4.2","60479","19295","44.4","7.2","31458","15890","27.9","6.7","21233","18210","16.5","5.9","40679","11990","41.8","(X)","(X)","(X)","44.2","(X)","(X)","(X)","35.9","(X)","(X)","(X)",
"1600000US0602000","Anaheim city, California","99991","3100","63104","2893","71.8","2.1","61913","2874","N","N","46564","14554","N","N","55417","6905","14.8","1.5","81444","8180","N","N","N","N","7.4","1.2","58034","5569","N","N","65642","15188","44.4","2.2","57278","3314","36.3","2.2","70867","8080","3.4","0.9","35570","14953","38.8","2.4","63750","4306","38.8","2.3","75383","3446","19.0","1.7","43368","6014","72712","2056","66777","4952","48.5","2.7","56368","5465","51.5","2.7","80716","5537","69.6","2.7","76533","3691","21.2","2.6","45589","8115","9.2","1.8","57784","12798","27279","2924","41945","7019","51.5","4.9","37717","8611","41.0","4.6","27588","5351","10.5","2.9","61364","11303","48.5","4.9","50411","7453","29.3","4.7","29811","7437","19.2","4.0","78906","16603","46.4","(X)","(X)","(X)","46.3","(X)","(X)","(X)","41.4","(X)","(X)","(X)",
"1600000US0602252","Antioch city, California","33214","1930","68800","8931","49.1","3.8","70058","7623","N","N","60027","10596","N","N","-","**","N","N","78735","18798","N","N","-","**","N","N","75265","16254","N","N","55573","33216","25.1","4.1","75080","17186","39.1","3.8","71376","7420","2.5","1.5","34663","20724","34.8","4.8","62008","11863","45.3","4.6","79955","9283","17.4","3.2","50655","12735","25806","1307","73571","7538","N","N","61537","7032","N","N","87768","12011","N","N","96989","16086","N","N","34375","13072","N","N","57301","11359","7408","1502","34970","19029","51.7","9.5","33862","16135","46.7","9.3","31341","9657","4.9","3.0","85330","32849","48.3","9.5","42027","24120","35.0","9.1","27487","42069","13.4","7.4","65126","55666","44.6","(X)","(X)","(X)","42.4","(X)","(X)","(X)","41.6","(X)","(X)","(X)",
"1600000US0602364","Apple Valley town, California","23644","1526","44498","6592","79.9","3.8","47153","7327","N","N","28736","11954","N","N","-","**","N","N","N","N","N","N","-","**","N","N","37738","27683","N","N","N","N","N","N","41129","8987","61.6","4.5","49715","9343","3.8","2.6","28289","12706","29.0","5.2","50573","19776","35.7","5.9","53486","17192","31.4","5.0","42453","8815","17783","1126","49320","10040","N","N","39199","15067","N","N","57897","14487","N","N","63645","14977","N","N","29524","6923","N","N","24801","65663","5861","1364","31523","8896","55.8","10.8","28761","8948","49.4","10.5","25234","8738","6.4","5.4","32491","118250","44.2","10.8","37159","14433","31.5","9.9","27694","13383","12.7","6.8","56111","13053","30.2","(X)","(X)","(X)","28.0","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"1600000US0602553","Arden-Arcade CDP, California","43562","2136","46720","5547","71.9","3.5","54328","6518","N","N","27202","13453","N","N","45231","37504","N","N","26735","21995","N","N","-","**","N","N","N","N","N","N","29750","29705","13.3","3.0","39389","16795","66.8","3.6","55953","6722","4.7","1.6","24754","11782","32.0","3.7","41667","5569","39.1","4.0","57544","14932","24.2","2.7","52395","9141","22642","2032","60614","9591","N","N","50025","11559","N","N","71767","17079","N","N","97182","18840","N","N","32983","12441","N","N","35298","14269","20920","2025","29594","4830","55.7","5.4","29000","8016","46.9","6.1","24322","6545","8.9","3.2","54625","18663","44.3","5.4","30252","5937","36.1","5.9","26731","3522","8.2","2.9","81234","61707","27.5","(X)","(X)","(X)","26.7","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
"1600000US0603526","Bakersfield city, California","114383","3559","61039","2812","73.3","1.8","62221","3051","8.8","1.1","35533","11689","N","N","42008","19314","6.6","0.9","97746","13245","N","N","74638","49738","7.5","1.3","60091","17694","N","N","55677","34236","39.9","2.0","48973","4814","43.0","2.3","76899","5050","4.5","0.9","35515","18787","41.2","2.6","60737","5369","37.3","2.5","70535","8248","17.0","1.3","48485","8722","85439","3069","66992","5098","53.6","3.0","59189","5551","46.4","3.0","76205","4965","69.0","2.7","83804","7752","21.4","2.3","30978","5683","9.6","2.0","37586","5170","28944","3164","41312","5457","51.9","4.9","34854","5274","42.4","4.9","30390","4916","9.5","3.4","81230","37884","48.1","4.9","46729","7754","36.8","4.8","46009","7554","11.2","4.0","50940","18663","38.5","(X)","(X)","(X)","39.8","(X)","(X)","(X)","31.9","(X)","(X)","(X)",
"1600000US0603666","Baldwin Park city, California","18541","1178","47502","4970","44.9","5.1","49655","13577","N","N","35899","21496","N","N","-","**","22.0","3.8","48630","6241","N","N","-","**","28.7","5.2","46630","13911","N","N","50143","28953","68.2","4.0","47026","6834","N","N","71351","32890","2.0","1.4","41207","22289","28.1","4.4","46005","11024","47.0","5.2","51273","17181","22.9","4.5","47964","9124","15288","766","54094","9479","N","N","48196","9220","N","N","61279","4448","N","N","61297","8721","N","N","44119","19526","N","N","48891","11037","3253","912","16129","7081","49.2","14.0","12489","11463","43.6","13.9","11837","5065","5.6","4.5","48495","59572","50.8","14.0","16898","9440","38.5","14.7","12378","10011","12.4","8.2","43190","18136","37.0","(X)","(X)","(X)","38.6","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"1600000US0604982","Bellflower city, California","21729","1217","50692","3558","33.7","3.7","55500","6316","19.1","3.7","48865","5436","N","N","61250","51137","N","N","84968","42156","N","N","-","**","33.7","4.2","42282","7843","N","N","66051","56486","45.6","4.5","45822","7147","23.2","3.3","54767","6166","2.0","1.3","34440","35547","36.3","4.5","50795","9502","40.5","4.8","60253","5544","21.3","3.4","27258","17819","16143","924","58827","5356","N","N","44987","9329","N","N","67443","11031","N","N","63993","12229","N","N","45186","9130","N","N","46129","34417","5586","1048","24905","8060","49.9","10.7","24155","7632","43.8","10.0","21947","8552","6.1","4.7","27205","91102","50.1","10.7","27179","13770","45.6","10.6","26589","12980","4.5","3.6","60389","69216","26.4","(X)","(X)","(X)","25.8","(X)","(X)","(X)","22.4","(X)","(X)","(X)",
"1600000US0606000","Berkeley city, California","46277","2237","73462","6551","68.6","3.6","91043","12387","9.0","2.2","33750","11446","N","N","N","N","15.2","2.3","49796","16960","N","N","-","**","N","N","66875","21703","N","N","80536","51111","N","N","77259","26296","64.6","3.5","90283","13016","10.6","1.8","20382","7707","34.1","2.8","76397","5774","30.4","2.9","101175","17921","24.8","2.5","73297","13077","20662","1466","127110","10847","N","N","139388","13202","N","N","116831","12733","N","N","141100","9246","N","N","55721","13884","N","N","79534","18713","25615","2413","41198","2705","52.3","4.3","42898","4723","36.2","4.0","37917","5254","16.1","3.3","65284","21382","47.7","4.3","40331","5839","31.7","4.3","36243","11538","16.0","2.7","59390","16201","28.3","(X)","(X)","(X)","28.1","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
